Id,DateOfPrice,Value
id_0,04/16/2022 00:00:00,141.05356307649436
id_0,04/17/2022 00:00:00,122.37689316235921
id_0,04/18/2022 00:00:00,134.28581252098496
id_0,04/19/2022 00:00:00,139.76323322915368
id_0,04/20/2022 00:00:00,127.9493474740737
id_0,04/21/2022 00:00:00,143.84928738264503
id_0,04/22/2022 00:00:00,122.70998754345868
id_0,04/23/2022 00:00:00,117.16070766019676
id_0,04/24/2022 00:00:00,131.7020149842847
id_0,04/25/2022 00:00:00,114.1672561226394
id_0,04/26/2022 00:00:00,138.71359032213516
id_0,04/27/2022 00:00:00,117.36494081058129
id_0,04/28/2022 00:00:00,119.84572798496598
id_0,04/29/2022 00:00:00,138.72739442725288
id_0,04/30/2022 00:00:00,127.34050761433099
id_0,05/01/2022 00:00:00,132.7022029484832
id_0,05/02/2022 00:00:00,144.39170744556301
id_0,05/03/2022 00:00:00,129.40679217200383
id_0,05/04/2022 00:00:00,108.80790343616906
id_0,05/05/2022 00:00:00,106.24459208230496
id_0,05/06/2022 00:00:00,113.16678249066806
id_0,05/07/2022 00:00:00,131.9766075987198
id_0,05/08/2022 00:00:00,128.26538867080228
id_0,05/09/2022 00:00:00,150.4856432844797
id_0,05/10/2022 00:00:00,167.30934928138922
id_0,05/11/2022 00:00:00,163.3790607726967
id_0,05/12/2022 00:00:00,144.53574072664898
id_0,05/13/2022 00:00:00,119.64890209341087
id_0,05/14/2022 00:00:00,138.26202850561924
id_0,05/15/2022 00:00:00,121.81795407244606
id_0,05/16/2022 00:00:00,120.38637352914434
id_0,05/17/2022 00:00:00,129.29838155421942
id_0,05/18/2022 00:00:00,117.15669976928709
id_0,05/19/2022 00:00:00,128.07568585541463
id_0,05/20/2022 00:00:00,111.81167138422768
id_0,05/21/2022 00:00:00,132.42290102643602
id_0,05/22/2022 00:00:00,138.91119811036492
id_0,05/23/2022 00:00:00,135.75882003839436
id_0,05/24/2022 00:00:00,158.8761846406991
id_0,05/25/2022 00:00:00,172.3847969699556
id_0,05/26/2022 00:00:00,196.80921566042156
id_0,05/27/2022 00:00:00,220.5383985978669
id_0,05/28/2022 00:00:00,221.26236979013564
id_0,05/29/2022 00:00:00,212.05283872124454
id_0,05/30/2022 00:00:00,210.54962142688603
id_0,05/31/2022 00:00:00,215.19719137702884
id_0,06/01/2022 00:00:00,200.42456132995488
id_0,06/02/2022 00:00:00,218.62598159548068
id_0,06/03/2022 00:00:00,193.880721410136
id_0,06/04/2022 00:00:00,176.42174370910652
id_0,06/05/2022 00:00:00,185.98959587939225
id_0,06/06/2022 00:00:00,198.49267628533266
id_0,06/07/2022 00:00:00,179.2955998634857
id_0,06/08/2022 00:00:00,203.52977362479209
id_0,06/09/2022 00:00:00,196.7220945945021
id_0,06/10/2022 00:00:00,174.15997726323408
id_0,06/11/2022 00:00:00,149.87411050523832
id_0,06/12/2022 00:00:00,135.23537038678148
id_0,06/13/2022 00:00:00,112.4568219514729
id_0,06/14/2022 00:00:00,101.00068796216262
id_0,06/15/2022 00:00:00,96.491358995166
id_0,06/16/2022 00:00:00,99.40345320688269
id_0,06/17/2022 00:00:00,84.06022696405549
id_0,06/18/2022 00:00:00,78.17539074304675
id_0,06/19/2022 00:00:00,95.35161512539685
id_0,06/20/2022 00:00:00,76.64639319890175
id_0,06/21/2022 00:00:00,98.10487174826822
id_0,06/22/2022 00:00:00,91.3867564397387
id_0,06/23/2022 00:00:00,72.27133060475018
id_0,06/24/2022 00:00:00,47.560765587481214
id_0,06/25/2022 00:00:00,41.52333244006432
id_0,06/26/2022 00:00:00,57.943629960787966
id_0,06/27/2022 00:00:00,65.80866437165719
id_0,06/28/2022 00:00:00,42.995138613135
id_0,06/29/2022 00:00:00,53.99118873822808
id_0,06/30/2022 00:00:00,60.73517112500566
id_0,07/01/2022 00:00:00,81.58342032784574
id_0,07/02/2022 00:00:00,95.15968473802228
id_0,07/03/2022 00:00:00,78.54450709023064
id_0,07/04/2022 00:00:00,90.52924253291599
id_0,07/05/2022 00:00:00,66.13647126116865
id_0,07/06/2022 00:00:00,67.48674933090311
id_0,07/07/2022 00:00:00,91.57979332428815
id_0,07/08/2022 00:00:00,82.3203144001979
id_0,07/09/2022 00:00:00,101.54110300248612
id_0,07/10/2022 00:00:00,87.54053912137462
id_0,07/11/2022 00:00:00,66.99661981697679
id_0,07/12/2022 00:00:00,59.73958695472287
id_0,07/13/2022 00:00:00,56.56483972819544
id_0,07/14/2022 00:00:00,61.839697835215915
id_0,07/15/2022 00:00:00,76.061244519144
id_0,07/16/2022 00:00:00,88.55216468437885
id_0,07/17/2022 00:00:00,110.3532182264554
id_0,07/18/2022 00:00:00,129.4749305525986
id_0,07/19/2022 00:00:00,112.49330853889481
id_0,07/20/2022 00:00:00,135.04556962627336
id_0,07/21/2022 00:00:00,145.04488993232064
id_0,07/22/2022 00:00:00,139.48508835016708
id_0,07/23/2022 00:00:00,156.28358283714027
id_0,07/24/2022 00:00:00,149.34449730349843
id_0,07/25/2022 00:00:00,162.87932176355497
id_0,07/26/2022 00:00:00,163.98541838360345
id_0,07/27/2022 00:00:00,170.59387099088178
id_0,07/28/2022 00:00:00,173.5983574966449
id_0,07/29/2022 00:00:00,197.34559827433316
id_0,07/30/2022 00:00:00,220.85057786536294
id_0,07/31/2022 00:00:00,232.12958868625788
id_0,08/01/2022 00:00:00,212.3532197259869
id_0,08/02/2022 00:00:00,216.36218594615696
id_0,08/03/2022 00:00:00,225.01653168666908
id_0,08/04/2022 00:00:00,232.56281470417656
id_0,08/05/2022 00:00:00,242.11111495751686
id_0,08/06/2022 00:00:00,255.7772116652575
id_0,08/07/2022 00:00:00,265.4977088475074
id_0,08/08/2022 00:00:00,275.7260350956742
id_0,08/09/2022 00:00:00,300.1177617073815
id_0,08/10/2022 00:00:00,285.9204732112605
id_0,08/11/2022 00:00:00,265.9850444149864
id_0,08/12/2022 00:00:00,267.20666448979364
id_0,08/13/2022 00:00:00,267.1540647589766
id_0,08/14/2022 00:00:00,274.20241164947305
id_0,08/15/2022 00:00:00,250.4257189192215
id_0,08/16/2022 00:00:00,239.43199908478573
id_0,08/17/2022 00:00:00,248.57253982221803
id_0,08/18/2022 00:00:00,242.16236848008748
id_0,08/19/2022 00:00:00,250.08867641692225
id_0,08/20/2022 00:00:00,226.846426357943
id_0,08/21/2022 00:00:00,214.8165105900503
id_0,08/22/2022 00:00:00,232.2848811346193
id_0,08/23/2022 00:00:00,213.77864179837925
id_0,08/24/2022 00:00:00,226.74615294997176
id_0,08/25/2022 00:00:00,248.29487594548448
id_0,08/26/2022 00:00:00,258.09261276730723
id_0,08/27/2022 00:00:00,263.30717403937547
id_0,08/28/2022 00:00:00,269.94118156436866
id_0,08/29/2022 00:00:00,257.9228157523269
id_0,08/30/2022 00:00:00,241.60561104546127
id_0,08/31/2022 00:00:00,244.86709958022843
id_0,09/01/2022 00:00:00,228.26038292655963
id_0,09/02/2022 00:00:00,234.3332701382422
id_0,09/03/2022 00:00:00,221.31213481809627
id_0,09/04/2022 00:00:00,238.3675977058012
id_0,09/05/2022 00:00:00,217.86050413862853
id_0,09/06/2022 00:00:00,205.84051418018655
id_0,09/07/2022 00:00:00,181.711687254497
id_0,09/08/2022 00:00:00,183.88486264779021
id_0,09/09/2022 00:00:00,201.76301144519732
id_0,09/10/2022 00:00:00,205.11500008766043
id_0,09/11/2022 00:00:00,213.92178015458384
id_0,09/12/2022 00:00:00,221.07276721947085
id_0,09/13/2022 00:00:00,200.48238302952763
id_0,09/14/2022 00:00:00,199.4391348877135
id_0,09/15/2022 00:00:00,183.1355689348907
id_0,09/16/2022 00:00:00,194.41737773461008
id_0,09/17/2022 00:00:00,174.56918713325942
id_0,09/18/2022 00:00:00,176.1273076076768
id_0,09/19/2022 00:00:00,151.53298835055784
id_0,09/20/2022 00:00:00,135.9999028369537
id_0,09/21/2022 00:00:00,146.30234523432807
id_0,09/22/2022 00:00:00,167.61758564810845
id_0,09/23/2022 00:00:00,189.59162420628974
id_0,09/24/2022 00:00:00,186.73151773744115
id_0,09/25/2022 00:00:00,168.42679466600828
id_0,09/26/2022 00:00:00,146.75450776866109
id_0,09/27/2022 00:00:00,137.75744382977663
id_0,09/28/2022 00:00:00,146.17230204456686
id_0,09/29/2022 00:00:00,163.85943232056908
id_0,09/30/2022 00:00:00,179.70183166221847
id_0,10/01/2022 00:00:00,201.15648756275527
id_0,10/02/2022 00:00:00,195.53405528834986
id_0,10/03/2022 00:00:00,192.28018965350077
id_0,10/04/2022 00:00:00,175.06391108773545
id_0,10/05/2022 00:00:00,156.12527824170795
id_0,10/06/2022 00:00:00,151.60787761349496
id_0,10/07/2022 00:00:00,161.90709878843808
id_0,10/08/2022 00:00:00,185.42783554229624
id_0,10/09/2022 00:00:00,162.29332530249334
id_0,10/10/2022 00:00:00,140.59984101840533
id_0,10/11/2022 00:00:00,122.27248347951064
id_0,10/12/2022 00:00:00,146.67226735168484
id_0,10/13/2022 00:00:00,141.53395251952224
id_0,10/14/2022 00:00:00,118.51429817530857
id_0,10/15/2022 00:00:00,133.42790080010263
id_0,10/16/2022 00:00:00,112.30233394634021
id_0,10/17/2022 00:00:00,88.45517597140868
id_0,10/18/2022 00:00:00,100.91169387173201
id_0,10/19/2022 00:00:00,91.19156462323306
id_0,10/20/2022 00:00:00,98.62254510175818
id_0,10/21/2022 00:00:00,75.691700627276
id_0,10/22/2022 00:00:00,86.36546091556406
id_0,10/23/2022 00:00:00,109.30882505530273
id_0,10/24/2022 00:00:00,131.95802286271362
id_0,10/25/2022 00:00:00,121.5132276136815
id_0,10/26/2022 00:00:00,105.95730620937475
id_0,10/27/2022 00:00:00,123.75023418777553
id_0,10/28/2022 00:00:00,103.09139610464868
id_0,10/29/2022 00:00:00,123.8035429972004
id_0,10/30/2022 00:00:00,101.78187524731656
id_0,10/31/2022 00:00:00,123.63889153488867
id_0,11/01/2022 00:00:00,122.47484167268394
id_0,11/02/2022 00:00:00,105.72463861074587
id_0,11/03/2022 00:00:00,94.81742848527936
id_0,11/04/2022 00:00:00,111.99746781755378
id_0,11/05/2022 00:00:00,136.23439234789126
id_0,11/06/2022 00:00:00,149.21413111050052
id_0,11/07/2022 00:00:00,171.3146902561197
id_0,11/08/2022 00:00:00,177.15614329437545
id_0,11/09/2022 00:00:00,154.12342714133274
id_0,11/10/2022 00:00:00,135.40058114241037
id_0,11/11/2022 00:00:00,124.89313249157304
id_0,11/12/2022 00:00:00,124.72187175299254
id_0,11/13/2022 00:00:00,100.05496301201693
id_0,11/14/2022 00:00:00,124.66437740492876
id_0,11/15/2022 00:00:00,136.98842264495312
id_0,11/16/2022 00:00:00,152.75480728725947
id_0,11/17/2022 00:00:00,158.52660035152704
id_0,11/18/2022 00:00:00,156.25378982458898
id_0,11/19/2022 00:00:00,164.58180171114873
id_0,11/20/2022 00:00:00,143.75927006742774
id_0,11/21/2022 00:00:00,158.62300240745532
id_0,11/22/2022 00:00:00,135.6806433966558
id_0,11/23/2022 00:00:00,142.86920032822252
id_0,11/24/2022 00:00:00,149.18678984327792
id_0,11/25/2022 00:00:00,153.08021265637845
id_0,11/26/2022 00:00:00,149.70319126867327
id_0,11/27/2022 00:00:00,153.38122655603965
id_0,11/28/2022 00:00:00,155.20205399606675
id_0,11/29/2022 00:00:00,171.72231636131488
id_0,11/30/2022 00:00:00,152.73509976708417
id_0,12/01/2022 00:00:00,136.9281043935965
id_0,12/02/2022 00:00:00,129.28533134468634
id_0,12/03/2022 00:00:00,132.50165707417946
id_0,12/04/2022 00:00:00,111.9704928288117
id_0,12/05/2022 00:00:00,127.15574527057711
id_0,12/06/2022 00:00:00,115.88308861977066
id_0,12/07/2022 00:00:00,123.68164798158918
id_0,12/08/2022 00:00:00,135.27280642176993
id_0,12/09/2022 00:00:00,112.19917999433729
id_0,12/10/2022 00:00:00,110.22249151161029
id_0,12/11/2022 00:00:00,113.57183582148282
id_0,12/12/2022 00:00:00,102.38695104821562
id_0,12/13/2022 00:00:00,90.39508362517422
id_0,12/14/2022 00:00:00,105.15954460926787
id_0,12/15/2022 00:00:00,124.83005876824373
id_0,12/16/2022 00:00:00,125.97824898797155
id_0,12/17/2022 00:00:00,116.20012545923312
id_0,12/18/2022 00:00:00,138.2494310638124
id_0,12/19/2022 00:00:00,124.76533268251141
id_0,12/20/2022 00:00:00,104.63879044011401
id_0,12/21/2022 00:00:00,108.67610480770543
id_0,12/22/2022 00:00:00,132.33995114414344
id_0,12/23/2022 00:00:00,122.478004644153
id_0,12/24/2022 00:00:00,99.77195481254633
id_0,12/25/2022 00:00:00,87.96703693305888
id_0,12/26/2022 00:00:00,103.27568813775937
id_0,12/27/2022 00:00:00,106.10157259518125
id_0,12/28/2022 00:00:00,101.63500526925722
id_0,12/29/2022 00:00:00,115.21818519197775
id_0,12/30/2022 00:00:00,113.92729777104316
id_0,12/31/2022 00:00:00,104.72660260206355
id_0,01/01/2023 00:00:00,83.83895067303916
id_0,01/02/2023 00:00:00,85.10857624975974
id_0,01/03/2023 00:00:00,67.44760624709514
id_0,01/04/2023 00:00:00,59.52920885996528
id_0,01/05/2023 00:00:00,42.75252218158214
id_0,01/06/2023 00:00:00,36.506900532482064
id_0,01/07/2023 00:00:00,55.98812183877394
id_0,01/08/2023 00:00:00,58.83611288219546
id_0,01/09/2023 00:00:00,50.25905690010464
id_0,01/10/2023 00:00:00,52.963601917818096
id_0,01/11/2023 00:00:00,71.41207447556191
id_0,01/12/2023 00:00:00,76.4537694718737
id_0,01/13/2023 00:00:00,56.08273251670173
id_0,01/14/2023 00:00:00,34.42729103506359
id_0,01/15/2023 00:00:00,12.814848346869006
id_0,01/16/2023 00:00:00,-0.48337807918146325
id_0,01/17/2023 00:00:00,19.989987870531408
id_0,01/18/2023 00:00:00,10.766615778683688
id_0,01/19/2023 00:00:00,-5.073871738807986
id_0,01/20/2023 00:00:00,-9.200479079362543
id_0,01/21/2023 00:00:00,-24.070032449381387
id_0,01/22/2023 00:00:00,-12.708346000527875
id_0,01/23/2023 00:00:00,1.818277419256546
id_0,01/24/2023 00:00:00,-21.17500105764071
id_0,01/25/2023 00:00:00,-14.878271525713206
id_0,01/26/2023 00:00:00,-32.640698888929705
id_0,01/27/2023 00:00:00,-15.92933593922563
id_0,01/28/2023 00:00:00,-15.423346284744593
id_0,01/29/2023 00:00:00,-18.250951552517773
id_0,01/30/2023 00:00:00,-29.126567667911782
id_0,01/31/2023 00:00:00,-45.80071259523177
id_0,02/01/2023 00:00:00,-26.597108413428117
id_0,02/02/2023 00:00:00,-44.97633014205002
id_0,02/03/2023 00:00:00,-48.09689920517602
id_0,02/04/2023 00:00:00,-42.24876189650633
id_0,02/05/2023 00:00:00,-49.81551163985938
id_0,02/06/2023 00:00:00,-49.09022685497246
id_0,02/07/2023 00:00:00,-38.2277142409698
id_0,02/08/2023 00:00:00,-45.983592960349256
id_0,02/09/2023 00:00:00,-60.91271196186061
id_0,02/10/2023 00:00:00,-61.87575496608337
id_0,02/11/2023 00:00:00,-74.47787353520432
id_0,02/12/2023 00:00:00,-73.06160876958236
id_0,02/13/2023 00:00:00,-64.24928524637119
id_0,02/14/2023 00:00:00,-56.2056872026192
id_0,02/15/2023 00:00:00,-65.19558508415122
id_0,02/16/2023 00:00:00,-86.09912022494765
id_0,02/17/2023 00:00:00,-82.5851565360785
id_0,02/18/2023 00:00:00,-87.73164541743003
id_0,02/19/2023 00:00:00,-94.57251800959148
id_0,02/20/2023 00:00:00,-118.23884083540915
id_0,02/21/2023 00:00:00,-134.28472368406125
id_0,02/22/2023 00:00:00,-126.95564858606866
id_0,02/23/2023 00:00:00,-131.24399652778683
id_0,02/24/2023 00:00:00,-109.80980597220913
id_0,02/25/2023 00:00:00,-119.9722936110513
id_0,02/26/2023 00:00:00,-110.16345439397986
id_0,02/27/2023 00:00:00,-122.15688796196257
id_0,02/28/2023 00:00:00,-107.33556973541386
id_0,03/01/2023 00:00:00,-105.47747695056688
id_0,03/02/2023 00:00:00,-91.96782422111843
id_0,03/03/2023 00:00:00,-106.74719610557135
